cliente_id,nome,cpf,email,telefone,cidade,estado,data_cadastro
5171,Cliente 5171,169.577.639-96,cliente5171@email.com,(21) 94056-1413,Belo Horizonte,MG,2020-08-27
5172,Cliente 5172,355.357.444-56,cliente5172@email.com,(21) 94774-9638,Belo Horizonte,MG,2020-04-04
5173,Cliente 5173,583.262.107-43,cliente5173@email.com,(21) 98231-7499,São Paulo,SP,2022-11-12
5174,Cliente 5174,488.487.825-15,cliente5174@email.com,(21) 99720-3105,Curitiba,PR,2022-06-10
5175,Cliente 5175,607.406.428-99,cliente5175@email.com,(21) 99201-8319,Niterói,RJ,2023-01-23
5176,Cliente 5176,232.156.740-70,cliente5176@email.com,(21) 96134-4401,Rio de Janeiro,RJ,2023-09-24
5177,Cliente 5177,962.941.320-59,cliente5177@email.com,(21) 96896-4106,Rio de Janeiro,RJ,2023-11-01
5178,Cliente 5178,895.868.826-27,cliente5178@email.com,(21) 97490-3103,Rio de Janeiro,RJ,2022-01-30
5179,Cliente 5179,770.135.592-47,cliente5179@email.com,(21) 92346-5209,Rio de Janeiro,RJ,2023-09-06
5180,Cliente 5180,103.750.938-25,cliente5180@email.com,(21) 91249-7351,Belo Horizonte,MG,2021-03-26
5181,Cliente 5181,393.464.245-85,cliente5181@email.com,(21) 97257-6011,Rio de Janeiro,RJ,2021-07-22
5182,Cliente 5182,419.377.309-37,cliente5182@email.com,(21) 92132-8845,Belo Horizonte,MG,2022-08-02
5183,Cliente 5183,799.971.471-39,cliente5183@email.com,(21) 94720-4981,Rio de Janeiro,RJ,2020-09-07
5184,Cliente 5184,561.268.737-65,cliente5184@email.com,(21) 98657-1466,Belo Horizonte,MG,2023-04-04
5185,Cliente 5185,868.146.864-36,cliente5185@email.com,(21) 95956-4707,Rio de Janeiro,RJ,2020-02-21
5186,Cliente 5186,714.714.608-56,cliente5186@email.com,(21) 99892-6831,Belo Horizonte,MG,2021-09-09
5187,Cliente 5187,741.170.851-77,cliente5187@email.com,(21) 99576-9299,Niterói,RJ,2022-04-26
5188,Cliente 5188,624.513.154-26,cliente5188@email.com,(21) 92894-7002,Rio de Janeiro,RJ,2022-09-02
5189,Cliente 5189,257.611.721-42,cliente5189@email.com,(21) 94561-8476,Niterói,RJ,2023-04-24
5190,Cliente 5190,627.230.602-46,cliente5190@email.com,(21) 91737-4451,Curitiba,PR,2021-03-25
5191,Cliente 5191,264.271.290-39,cliente5191@email.com,(21) 96267-5326,São Paulo,SP,2020-08-28
5192,Cliente 5192,549.114.396-67,cliente5192@email.com,(21) 94387-2927,Niterói,RJ,2020-03-24
5193,Cliente 5193,323.916.505-81,cliente5193@email.com,(21) 98591-6073,Belo Horizonte,MG,2022-12-11
5194,Cliente 5194,840.979.608-42,cliente5194@email.com,(21) 91104-8520,Curitiba,PR,2022-08-23
5195,Cliente 5195,512.494.520-55,cliente5195@email.com,(21) 97589-1205,Rio de Janeiro,RJ,2021-03-28
5196,Cliente 5196,560.486.834-27,cliente5196@email.com,(21) 93655-3533,Rio de Janeiro,RJ,2023-10-08
5197,Cliente 5197,906.803.760-78,cliente5197@email.com,(21) 93081-2981,Rio de Janeiro,RJ,2021-01-05
5198,Cliente 5198,979.976.615-63,cliente5198@email.com,(21) 99801-3703,Niterói,RJ,2021-03-11
5199,Cliente 5199,909.367.880-66,cliente5199@email.com,(21) 93189-7990,Curitiba,PR,2023-02-11
5200,Cliente 5200,713.310.302-11,cliente5200@email.com,(21) 95904-6900,Belo Horizonte,MG,2021-03-17
5201,Cliente 5201,683.270.778-14,cliente5201@email.com,(21) 97591-7568,Niterói,RJ,2022-06-01
5202,Cliente 5202,379.656.460-39,cliente5202@email.com,(21) 92548-3977,Curitiba,PR,2020-03-07
5203,Cliente 5203,769.370.310-53,cliente5203@email.com,(21) 99536-5540,São Paulo,SP,2021-05-31
5204,Cliente 5204,193.215.633-94,cliente5204@email.com,(21) 96067-8094,Niterói,RJ,2023-02-25
5205,Cliente 5205,257.367.285-25,cliente5205@email.com,(21) 91476-7370,Belo Horizonte,MG,2020-07-19
5206,Cliente 5206,670.798.190-70,cliente5206@email.com,(21) 91310-6028,São Paulo,SP,2022-08-15
5207,Cliente 5207,908.485.358-90,cliente5207@email.com,(21) 99667-2553,Niterói,RJ,2021-04-06
5208,Cliente 5208,844.446.693-54,cliente5208@email.com,(21) 96921-7099,Rio de Janeiro,RJ,2022-04-21
5209,Cliente 5209,270.175.737-41,cliente5209@email.com,(21) 99186-4233,Niterói,RJ,2021-06-12
5210,Cliente 5210,881.973.519-34,cliente5210@email.com,(21) 97453-6512,Rio de Janeiro,RJ,2021-03-03
5211,Cliente 5211,281.600.509-69,cliente5211@email.com,(21) 98006-9514,Niterói,RJ,2022-10-13
5212,Cliente 5212,599.474.681-36,cliente5212@email.com,(21) 96912-7965,Curitiba,PR,2022-09-02
5213,Cliente 5213,953.894.416-21,cliente5213@email.com,(21) 98954-5208,Rio de Janeiro,RJ,2021-03-03
5214,Cliente 5214,698.454.325-81,cliente5214@email.com,(21) 91384-9973,Niterói,RJ,2020-05-29
5215,Cliente 5215,283.542.905-72,cliente5215@email.com,(21) 93134-4145,Niterói,RJ,2021-09-01
5216,Cliente 5216,721.113.795-72,cliente5216@email.com,(21) 97652-2883,São Paulo,SP,2023-05-29
5217,Cliente 5217,133.196.176-20,cliente5217@email.com,(21) 94669-2741,Belo Horizonte,MG,2020-02-26
5218,Cliente 5218,638.100.415-46,cliente5218@email.com,(21) 94005-4257,Belo Horizonte,MG,2021-09-22
5219,Cliente 5219,611.733.260-19,cliente5219@email.com,(21) 95285-1209,Curitiba,PR,2021-05-29
5220,Cliente 5220,984.843.637-60,cliente5220@email.com,(21) 92593-7299,Rio de Janeiro,RJ,2020-01-06
5221,Cliente 5221,820.720.118-49,cliente5221@email.com,(21) 92467-6613,Belo Horizonte,MG,2022-07-31
5222,Cliente 5222,643.777.127-58,cliente5222@email.com,(21) 98441-7240,Curitiba,PR,2021-04-04
5223,Cliente 5223,336.496.562-33,cliente5223@email.com,(21) 91599-7461,Curitiba,PR,2023-09-26
5224,Cliente 5224,920.285.879-34,cliente5224@email.com,(21) 98505-3968,Rio de Janeiro,RJ,2020-04-02
5225,Cliente 5225,329.790.277-17,cliente5225@email.com,(21) 96961-9338,Curitiba,PR,2021-09-17
5226,Cliente 5226,679.549.262-44,cliente5226@email.com,(21) 96948-8683,Curitiba,PR,2023-03-08
5227,Cliente 5227,964.870.761-56,cliente5227@email.com,(21) 96929-8273,Rio de Janeiro,RJ,2023-09-23
5228,Cliente 5228,260.886.997-72,cliente5228@email.com,(21) 98649-1116,Niterói,RJ,2021-02-04
5229,Cliente 5229,797.443.415-96,cliente5229@email.com,(21) 92570-8643,Rio de Janeiro,RJ,2020-08-24
5230,Cliente 5230,740.927.287-62,cliente5230@email.com,(21) 91075-7946,Curitiba,PR,2021-02-25
5231,Cliente 5231,516.620.665-98,cliente5231@email.com,(21) 99782-7882,Niterói,RJ,2021-11-27
5232,Cliente 5232,874.636.451-96,cliente5232@email.com,(21) 98770-4284,Rio de Janeiro,RJ,2020-03-12
5233,Cliente 5233,487.590.982-85,cliente5233@email.com,(21) 95806-4482,Belo Horizonte,MG,2022-10-22
5234,Cliente 5234,380.378.608-16,cliente5234@email.com,(21) 93756-7269,São Paulo,SP,2022-04-21
5235,Cliente 5235,601.505.959-73,cliente5235@email.com,(21) 97951-6745,São Paulo,SP,2020-11-03
5236,Cliente 5236,927.992.917-43,cliente5236@email.com,(21) 96485-9490,Niterói,RJ,2022-03-17
5237,Cliente 5237,859.496.494-89,cliente5237@email.com,(21) 95248-5343,Curitiba,PR,2023-09-05
5238,Cliente 5238,457.462.962-90,cliente5238@email.com,(21) 94909-5506,Curitiba,PR,2020-06-09
5239,Cliente 5239,984.427.763-14,cliente5239@email.com,(21) 93125-5148,Curitiba,PR,2021-06-01
5240,Cliente 5240,347.553.607-31,cliente5240@email.com,(21) 91091-5471,Rio de Janeiro,RJ,2022-01-16
5241,Cliente 5241,507.422.999-39,cliente5241@email.com,(21) 95238-6452,Niterói,RJ,2023-06-05
5242,Cliente 5242,551.924.934-54,cliente5242@email.com,(21) 95581-1533,Rio de Janeiro,RJ,2021-04-30
5243,Cliente 5243,107.483.335-78,cliente5243@email.com,(21) 94537-4255,Curitiba,PR,2022-12-11
5244,Cliente 5244,512.694.293-33,cliente5244@email.com,(21) 92980-5057,Niterói,RJ,2022-01-31
5245,Cliente 5245,488.410.858-77,cliente5245@email.com,(21) 91702-5533,Curitiba,PR,2023-05-15
5246,Cliente 5246,326.569.314-17,cliente5246@email.com,(21) 95502-2431,Rio de Janeiro,RJ,2022-08-30
5247,Cliente 5247,839.495.323-32,cliente5247@email.com,(21) 95219-1480,Belo Horizonte,MG,2020-01-03
5248,Cliente 5248,146.921.855-28,cliente5248@email.com,(21) 97678-6914,Belo Horizonte,MG,2020-07-30
5249,Cliente 5249,990.645.562-90,cliente5249@email.com,(21) 98075-4374,Niterói,RJ,2021-04-16
5250,Cliente 5250,504.578.387-92,cliente5250@email.com,(21) 97996-5365,São Paulo,SP,2021-08-19
5251,Cliente 5251,863.138.353-37,cliente5251@email.com,(21) 93236-8957,Curitiba,PR,2022-06-03
5252,Cliente 5252,734.585.370-24,cliente5252@email.com,(21) 96499-3402,São Paulo,SP,2023-03-14
5253,Cliente 5253,390.937.935-18,cliente5253@email.com,(21) 91874-2454,Rio de Janeiro,RJ,2023-03-24
5254,Cliente 5254,743.600.546-15,cliente5254@email.com,(21) 98912-9737,Rio de Janeiro,RJ,2021-01-01
5255,Cliente 5255,994.710.435-24,cliente5255@email.com,(21) 97418-5899,Rio de Janeiro,RJ,2023-10-28
5256,Cliente 5256,706.572.587-82,cliente5256@email.com,(21) 98689-4312,Niterói,RJ,2021-06-21
5257,Cliente 5257,341.983.954-12,cliente5257@email.com,(21) 97997-2428,Niterói,RJ,2021-02-06
5258,Cliente 5258,320.429.557-93,cliente5258@email.com,(21) 97081-5416,Belo Horizonte,MG,2021-05-30
5259,Cliente 5259,704.315.975-53,cliente5259@email.com,(21) 91375-6635,Curitiba,PR,2022-12-17
5260,Cliente 5260,132.290.878-69,cliente5260@email.com,(21) 91475-7610,São Paulo,SP,2022-04-19
5261,Cliente 5261,442.543.874-70,cliente5261@email.com,(21) 91990-8878,Niterói,RJ,2022-08-21
5262,Cliente 5262,966.816.654-97,cliente5262@email.com,(21) 92961-3620,Rio de Janeiro,RJ,2023-07-27
5263,Cliente 5263,344.836.508-22,cliente5263@email.com,(21) 94578-2798,Niterói,RJ,2021-01-08
5264,Cliente 5264,603.572.359-56,cliente5264@email.com,(21) 99534-5875,São Paulo,SP,2021-01-19
5265,Cliente 5265,354.610.521-74,cliente5265@email.com,(21) 98305-1147,Rio de Janeiro,RJ,2021-02-28
5266,Cliente 5266,897.111.601-84,cliente5266@email.com,(21) 92083-1735,Belo Horizonte,MG,2022-10-31
5267,Cliente 5267,472.221.130-64,cliente5267@email.com,(21) 95379-1668,Curitiba,PR,2023-08-06
5268,Cliente 5268,565.640.309-78,cliente5268@email.com,(21) 95937-8231,Curitiba,PR,2020-03-14
5269,Cliente 5269,624.300.924-11,cliente5269@email.com,(21) 94735-5166,Niterói,RJ,2021-07-04
5270,Cliente 5270,573.318.543-52,cliente5270@email.com,(21) 95665-1118,Niterói,RJ,2021-12-20
5271,Cliente 5271,735.232.590-33,cliente5271@email.com,(21) 99422-1946,Belo Horizonte,MG,2021-06-21
5272,Cliente 5272,293.220.987-67,cliente5272@email.com,(21) 99291-5011,Niterói,RJ,2020-01-21
5273,Cliente 5273,351.857.184-64,cliente5273@email.com,(21) 99068-9507,Curitiba,PR,2021-06-08
5274,Cliente 5274,614.948.373-43,cliente5274@email.com,(21) 95377-1682,Belo Horizonte,MG,2023-07-02
5275,Cliente 5275,774.686.423-85,cliente5275@email.com,(21) 94532-1392,Niterói,RJ,2023-02-24
5276,Cliente 5276,740.134.572-90,cliente5276@email.com,(21) 97090-8138,São Paulo,SP,2021-01-16
5277,Cliente 5277,258.533.734-89,cliente5277@email.com,(21) 91886-3034,Rio de Janeiro,RJ,2021-12-01
5278,Cliente 5278,311.953.764-14,cliente5278@email.com,(21) 93135-7589,Belo Horizonte,MG,2020-11-21
5279,Cliente 5279,324.121.714-31,cliente5279@email.com,(21) 95028-6869,Curitiba,PR,2021-02-05
5280,Cliente 5280,371.103.350-13,cliente5280@email.com,(21) 98211-2922,Curitiba,PR,2021-12-23
5281,Cliente 5281,924.913.961-17,cliente5281@email.com,(21) 93949-8584,Belo Horizonte,MG,2021-07-17
5282,Cliente 5282,126.220.249-90,cliente5282@email.com,(21) 96853-4522,São Paulo,SP,2020-11-30
5283,Cliente 5283,434.104.122-47,cliente5283@email.com,(21) 93097-4284,Rio de Janeiro,RJ,2023-02-17
5284,Cliente 5284,644.243.816-14,cliente5284@email.com,(21) 97299-9473,Rio de Janeiro,RJ,2023-09-22
5285,Cliente 5285,408.641.995-25,cliente5285@email.com,(21) 91533-4891,São Paulo,SP,2020-04-23
5286,Cliente 5286,404.643.394-67,cliente5286@email.com,(21) 94563-9457,Rio de Janeiro,RJ,2021-12-10
5287,Cliente 5287,874.944.597-86,cliente5287@email.com,(21) 98324-4351,Belo Horizonte,MG,2022-06-27
5288,Cliente 5288,866.253.377-52,cliente5288@email.com,(21) 96364-4878,Niterói,RJ,2022-12-12
5289,Cliente 5289,483.978.186-78,cliente5289@email.com,(21) 93569-8962,Niterói,RJ,2020-08-02
5290,Cliente 5290,292.883.627-27,cliente5290@email.com,(21) 98153-5497,São Paulo,SP,2023-10-21
5291,Cliente 5291,463.988.200-74,cliente5291@email.com,(21) 96624-4025,São Paulo,SP,2023-04-16
5292,Cliente 5292,762.578.802-63,cliente5292@email.com,(21) 99648-9617,Belo Horizonte,MG,2022-01-17
5293,Cliente 5293,446.705.142-41,cliente5293@email.com,(21) 91878-9409,Rio de Janeiro,RJ,2021-11-20
5294,Cliente 5294,533.845.844-89,cliente5294@email.com,(21) 96379-5969,Rio de Janeiro,RJ,2023-03-23
5295,Cliente 5295,564.496.205-96,cliente5295@email.com,(21) 96547-1244,Belo Horizonte,MG,2022-10-24
5296,Cliente 5296,667.388.699-24,cliente5296@email.com,(21) 96330-1498,Belo Horizonte,MG,2022-11-15
5297,Cliente 5297,239.770.361-46,cliente5297@email.com,(21) 97671-5759,Niterói,RJ,2023-03-17
5298,Cliente 5298,440.127.554-62,cliente5298@email.com,(21) 96916-6679,Rio de Janeiro,RJ,2021-05-01
5299,Cliente 5299,814.919.892-36,cliente5299@email.com,(21) 97033-6449,Belo Horizonte,MG,2023-05-16
5300,Cliente 5300,179.979.163-74,cliente5300@email.com,(21) 93197-3499,Niterói,RJ,2022-11-12
5301,Cliente 5301,894.437.407-67,cliente5301@email.com,(21) 98405-9137,Curitiba,PR,2022-06-17
5302,Cliente 5302,481.688.994-33,cliente5302@email.com,(21) 97061-5650,Curitiba,PR,2021-07-10
5303,Cliente 5303,322.626.558-28,cliente5303@email.com,(21) 95726-5068,Rio de Janeiro,RJ,2020-09-15
5304,Cliente 5304,581.730.139-12,cliente5304@email.com,(21) 99084-2017,Curitiba,PR,2023-05-05
5305,Cliente 5305,472.714.391-80,cliente5305@email.com,(21) 96087-7816,Belo Horizonte,MG,2021-11-08
5306,Cliente 5306,836.965.208-65,cliente5306@email.com,(21) 97985-3172,Curitiba,PR,2021-06-27
5307,Cliente 5307,677.449.907-63,cliente5307@email.com,(21) 99004-2923,São Paulo,SP,2023-10-20
5308,Cliente 5308,472.700.326-53,cliente5308@email.com,(21) 91489-3764,São Paulo,SP,2021-11-06
5309,Cliente 5309,557.369.739-12,cliente5309@email.com,(21) 97153-5933,Curitiba,PR,2022-06-01
5310,Cliente 5310,894.256.602-28,cliente5310@email.com,(21) 98908-7509,Rio de Janeiro,RJ,2020-11-13
5311,Cliente 5311,924.164.389-57,cliente5311@email.com,(21) 92854-4308,Belo Horizonte,MG,2021-02-08
5312,Cliente 5312,608.752.938-16,cliente5312@email.com,(21) 91915-6553,Belo Horizonte,MG,2020-07-30
5313,Cliente 5313,444.669.346-47,cliente5313@email.com,(21) 96786-6826,Belo Horizonte,MG,2022-01-16
5314,Cliente 5314,950.472.545-33,cliente5314@email.com,(21) 93015-7946,Niterói,RJ,2021-11-19
5315,Cliente 5315,319.308.481-94,cliente5315@email.com,(21) 98924-7793,Niterói,RJ,2023-09-20
5316,Cliente 5316,155.673.940-88,cliente5316@email.com,(21) 96834-1127,Curitiba,PR,2022-11-08
5317,Cliente 5317,193.130.614-63,cliente5317@email.com,(21) 91832-5812,Belo Horizonte,MG,2023-04-03
5318,Cliente 5318,585.190.479-52,cliente5318@email.com,(21) 98725-6260,São Paulo,SP,2020-06-11
5319,Cliente 5319,740.835.692-68,cliente5319@email.com,(21) 94793-4654,São Paulo,SP,2020-07-10
5320,Cliente 5320,492.147.897-88,cliente5320@email.com,(21) 94974-2123,Curitiba,PR,2023-02-12
5321,Cliente 5321,636.689.630-74,cliente5321@email.com,(21) 99950-6738,Curitiba,PR,2020-03-14
5322,Cliente 5322,134.477.480-80,cliente5322@email.com,(21) 94226-2282,Rio de Janeiro,RJ,2020-06-29
5323,Cliente 5323,478.961.309-32,cliente5323@email.com,(21) 91716-3650,Rio de Janeiro,RJ,2020-08-09
5324,Cliente 5324,149.133.725-34,cliente5324@email.com,(21) 94888-4557,Curitiba,PR,2021-08-06
5325,Cliente 5325,348.611.701-15,cliente5325@email.com,(21) 94030-1039,Niterói,RJ,2022-06-06
5326,Cliente 5326,673.751.558-76,cliente5326@email.com,(21) 93778-2028,São Paulo,SP,2023-01-17
5327,Cliente 5327,729.316.640-48,cliente5327@email.com,(21) 95642-8369,Niterói,RJ,2022-12-26
5328,Cliente 5328,870.874.522-67,cliente5328@email.com,(21) 98082-7622,Niterói,RJ,2020-07-22
5329,Cliente 5329,963.923.238-11,cliente5329@email.com,(21) 99907-4810,São Paulo,SP,2021-07-13
5330,Cliente 5330,816.194.290-47,cliente5330@email.com,(21) 94053-7631,Belo Horizonte,MG,2022-11-15
5331,Cliente 5331,592.384.252-62,cliente5331@email.com,(21) 96029-5502,Curitiba,PR,2021-08-21
5332,Cliente 5332,574.763.672-34,cliente5332@email.com,(21) 93727-9108,Rio de Janeiro,RJ,2021-06-11
5333,Cliente 5333,516.345.552-86,cliente5333@email.com,(21) 96361-9491,Niterói,RJ,2022-06-08
5334,Cliente 5334,809.662.585-66,cliente5334@email.com,(21) 95953-5466,Rio de Janeiro,RJ,2023-10-30
5335,Cliente 5335,272.418.497-77,cliente5335@email.com,(21) 98305-2446,Niterói,RJ,2023-03-06
5336,Cliente 5336,493.935.724-37,cliente5336@email.com,(21) 96487-5084,Belo Horizonte,MG,2021-06-10
5337,Cliente 5337,438.927.547-61,cliente5337@email.com,(21) 96094-3362,Rio de Janeiro,RJ,2021-10-31
5338,Cliente 5338,385.110.256-90,cliente5338@email.com,(21) 97207-1182,São Paulo,SP,2023-06-13
5339,Cliente 5339,924.484.374-85,cliente5339@email.com,(21) 97366-7397,Niterói,RJ,2023-03-03
5340,Cliente 5340,927.631.165-25,cliente5340@email.com,(21) 99810-3982,Curitiba,PR,2023-09-29
5341,Cliente 5341,900.909.249-41,cliente5341@email.com,(21) 93234-5362,São Paulo,SP,2023-03-26
5342,Cliente 5342,602.240.290-16,cliente5342@email.com,(21) 94711-8662,Curitiba,PR,2023-02-21
5343,Cliente 5343,597.823.671-44,cliente5343@email.com,(21) 91872-7337,São Paulo,SP,2021-04-16
5344,Cliente 5344,627.523.603-48,cliente5344@email.com,(21) 99533-6353,Rio de Janeiro,RJ,2021-02-21
5345,Cliente 5345,350.152.371-52,cliente5345@email.com,(21) 96371-7308,Curitiba,PR,2022-10-23
5346,Cliente 5346,894.560.778-61,cliente5346@email.com,(21) 97092-8542,Belo Horizonte,MG,2023-10-15
5347,Cliente 5347,675.793.102-16,cliente5347@email.com,(21) 96776-6526,Niterói,RJ,2022-02-28
5348,Cliente 5348,505.752.866-71,cliente5348@email.com,(21) 97952-5278,Rio de Janeiro,RJ,2020-09-26
5349,Cliente 5349,370.319.524-38,cliente5349@email.com,(21) 93713-8649,Belo Horizonte,MG,2023-05-17
5350,Cliente 5350,520.209.361-65,cliente5350@email.com,(21) 96818-4160,Rio de Janeiro,RJ,2022-01-22
5351,Cliente 5351,281.143.162-47,cliente5351@email.com,(21) 93472-2438,Belo Horizonte,MG,2021-06-02
5352,Cliente 5352,553.356.566-22,cliente5352@email.com,(21) 97040-3249,Niterói,RJ,2022-06-02
5353,Cliente 5353,433.184.746-83,cliente5353@email.com,(21) 92518-9645,Rio de Janeiro,RJ,2021-05-26
5354,Cliente 5354,773.122.923-53,cliente5354@email.com,(21) 97698-7128,Belo Horizonte,MG,2023-10-05
5355,Cliente 5355,329.424.972-80,cliente5355@email.com,(21) 96234-1813,Rio de Janeiro,RJ,2021-04-27
5356,Cliente 5356,740.369.292-33,cliente5356@email.com,(21) 94044-9203,Niterói,RJ,2020-06-28
5357,Cliente 5357,520.827.309-33,cliente5357@email.com,(21) 99027-1780,Curitiba,PR,2022-05-16
5358,Cliente 5358,312.309.661-22,cliente5358@email.com,(21) 91025-7589,Belo Horizonte,MG,2020-09-20
5359,Cliente 5359,730.179.854-72,cliente5359@email.com,(21) 91708-1625,Rio de Janeiro,RJ,2022-11-01
5360,Cliente 5360,229.717.183-77,cliente5360@email.com,(21) 95378-6727,Belo Horizonte,MG,2020-11-05
5361,Cliente 5361,897.953.402-84,cliente5361@email.com,(21) 97658-6928,Curitiba,PR,2023-09-02
5362,Cliente 5362,121.441.967-26,cliente5362@email.com,(21) 98750-1310,Niterói,RJ,2023-05-10
5363,Cliente 5363,731.735.539-22,cliente5363@email.com,(21) 92852-5750,São Paulo,SP,2021-12-20
5364,Cliente 5364,615.941.298-15,cliente5364@email.com,(21) 96113-1102,São Paulo,SP,2021-10-10
5365,Cliente 5365,849.859.836-56,cliente5365@email.com,(21) 93023-4618,Curitiba,PR,2022-09-08
5366,Cliente 5366,178.111.709-29,cliente5366@email.com,(21) 93292-2781,Rio de Janeiro,RJ,2022-05-26
5367,Cliente 5367,701.566.394-53,cliente5367@email.com,(21) 94295-8535,Curitiba,PR,2023-01-30
5368,Cliente 5368,557.344.954-29,cliente5368@email.com,(21) 91716-5643,Rio de Janeiro,RJ,2021-08-01
5369,Cliente 5369,724.229.554-46,cliente5369@email.com,(21) 95078-2425,São Paulo,SP,2020-06-18
5370,Cliente 5370,535.521.459-60,cliente5370@email.com,(21) 91708-3875,São Paulo,SP,2022-04-27
5371,Cliente 5371,511.188.523-55,cliente5371@email.com,(21) 96566-9358,São Paulo,SP,2021-02-16
5372,Cliente 5372,881.249.356-68,cliente5372@email.com,(21) 96338-6435,Rio de Janeiro,RJ,2022-05-07
5373,Cliente 5373,531.567.242-16,cliente5373@email.com,(21) 94964-7638,Belo Horizonte,MG,2020-11-02
5374,Cliente 5374,247.565.841-50,cliente5374@email.com,(21) 92847-1126,Curitiba,PR,2020-04-27
5375,Cliente 5375,866.965.962-97,cliente5375@email.com,(21) 98153-8986,Rio de Janeiro,RJ,2021-12-30
5376,Cliente 5376,692.102.426-69,cliente5376@email.com,(21) 92245-2163,Rio de Janeiro,RJ,2022-05-22
5377,Cliente 5377,814.635.193-59,cliente5377@email.com,(21) 98432-4319,São Paulo,SP,2020-06-19
5378,Cliente 5378,473.918.914-34,cliente5378@email.com,(21) 94762-4790,São Paulo,SP,2021-05-08
5379,Cliente 5379,985.479.379-77,cliente5379@email.com,(21) 95618-6237,Rio de Janeiro,RJ,2023-07-13
5380,Cliente 5380,438.584.937-17,cliente5380@email.com,(21) 98247-5862,Rio de Janeiro,RJ,2022-05-07
5381,Cliente 5381,981.210.823-77,cliente5381@email.com,(21) 94722-1525,São Paulo,SP,2020-10-24
5382,Cliente 5382,280.505.799-43,cliente5382@email.com,(21) 97754-9656,São Paulo,SP,2021-07-09
5383,Cliente 5383,800.438.856-24,cliente5383@email.com,(21) 91402-3337,Belo Horizonte,MG,2023-07-10
5384,Cliente 5384,170.976.893-93,cliente5384@email.com,(21) 92061-6291,Rio de Janeiro,RJ,2021-09-15
5385,Cliente 5385,616.133.897-50,cliente5385@email.com,(21) 92614-1817,Belo Horizonte,MG,2023-01-19
5386,Cliente 5386,294.391.500-56,cliente5386@email.com,(21) 95060-4674,Niterói,RJ,2021-03-29
5387,Cliente 5387,882.343.106-50,cliente5387@email.com,(21) 98896-7034,Curitiba,PR,2021-02-19
5388,Cliente 5388,576.817.991-16,cliente5388@email.com,(21) 91047-9851,Belo Horizonte,MG,2021-01-31
5389,Cliente 5389,515.889.369-39,cliente5389@email.com,(21) 98386-8355,Belo Horizonte,MG,2020-09-01
